Date,Location,Latitude,Longitude,RainTomorrow,Forecast_RFC,FC_accuracy_RFC,Test_accuracy_RFC,Forecast_LR,FC_accuracy_LR,Test_accuracy_LR
2017-01-27,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-01-28,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-01-29,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-01-30,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-01-31,Townsville,-19.259749,146.814815,1,1,0.82,0.89,1.0,0.81,0.89
2017-02-01,Townsville,-19.259749,146.814815,0,0,0.82,0.89,1.0,0.81,0.89
2017-02-02,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-02-03,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-04,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-02-05,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-06,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-02-07,Townsville,-19.259749,146.814815,0,1,0.82,0.89,1.0,0.81,0.89
2017-02-08,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-09,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-10,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-11,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-12,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-13,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-14,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-02-15,Townsville,-19.259749,146.814815,1,1,0.82,0.89,1.0,0.81,0.89
2017-02-16,Townsville,-19.259749,146.814815,1,1,0.82,0.89,1.0,0.81,0.89
2017-02-17,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-18,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-19,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-02-20,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-21,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-22,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-02-23,Townsville,-19.259749,146.814815,0,1,0.82,0.89,1.0,0.81,0.89
2017-02-24,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-25,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-26,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-27,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-02-28,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-01,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-02,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-03-03,Townsville,-19.259749,146.814815,1,1,0.82,0.89,1.0,0.81,0.89
2017-03-04,Townsville,-19.259749,146.814815,0,1,0.82,0.89,0.0,0.81,0.89
2017-03-05,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-06,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-07,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-03-08,Townsville,-19.259749,146.814815,1,1,0.82,0.89,0.0,0.81,0.89
2017-03-09,Townsville,-19.259749,146.814815,1,1,0.82,0.89,1.0,0.81,0.89
2017-03-10,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-11,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-12,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-13,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-14,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-15,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-16,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-17,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-18,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-03-19,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-03-20,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-03-21,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-22,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-03-23,Townsville,-19.259749,146.814815,1,1,0.82,0.89,1.0,0.81,0.89
2017-03-24,Townsville,-19.259749,146.814815,0,1,0.82,0.89,0.0,0.81,0.89
2017-03-25,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-26,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-29,Townsville,-19.259749,146.814815,0,1,0.82,0.89,1.0,0.81,0.89
2017-03-30,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-03-31,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-01,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-02,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-04-03,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-04,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-05,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-06,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-07,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-08,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-09,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-10,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-11,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-12,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-13,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-04-14,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-15,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-16,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-17,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-18,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-19,Townsville,-19.259749,146.814815,0,0,0.82,0.89,1.0,0.81,0.89
2017-04-20,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-21,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-04-22,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-04-23,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-24,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-25,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-26,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-27,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-28,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-29,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-04-30,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-01,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-02,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-03,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-04,Townsville,-19.259749,146.814815,0,0,0.82,0.89,1.0,0.81,0.89
2017-05-05,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-06,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-07,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-08,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-09,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-10,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-11,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-12,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-05-13,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-14,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-15,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-16,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-17,Townsville,-19.259749,146.814815,1,0,0.82,0.89,0.0,0.81,0.89
2017-05-18,Townsville,-19.259749,146.814815,1,1,0.82,0.89,1.0,0.81,0.89
2017-05-19,Townsville,-19.259749,146.814815,1,1,0.82,0.89,1.0,0.81,0.89
2017-05-20,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-21,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-22,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-23,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-24,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-25,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-26,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-27,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-28,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-29,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-30,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-05-31,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-01,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-02,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-03,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-04,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-05,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-06,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-07,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-08,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-09,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-10,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-11,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-12,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-13,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-14,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-15,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-16,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-17,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-18,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-19,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-20,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-21,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-24,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-06-25,Townsville,-19.259749,146.814815,0,0,0.82,0.89,0.0,0.81,0.89
2017-01-01,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-02,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-03,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-04,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-05,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-01-06,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-07,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-08,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-09,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-10,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-11,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-12,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-13,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-14,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-15,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-16,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-17,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-18,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-19,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-20,Tuggeranong,-35.411616,149.066971,1,1,0.87,0.87,,,
2017-01-21,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-22,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-23,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-01-24,Tuggeranong,-35.411616,149.066971,0,1,0.87,0.87,,,
2017-01-25,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-26,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-27,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-28,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-29,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-30,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-01-31,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-01,Tuggeranong,-35.411616,149.066971,1,1,0.87,0.87,,,
2017-02-02,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-03,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-04,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-05,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-02-06,Tuggeranong,-35.411616,149.066971,1,1,0.87,0.87,,,
2017-02-07,Tuggeranong,-35.411616,149.066971,0,1,0.87,0.87,,,
2017-02-08,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-09,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-10,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-11,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-02-12,Tuggeranong,-35.411616,149.066971,0,1,0.87,0.87,,,
2017-02-13,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-14,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-15,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-16,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-17,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-18,Tuggeranong,-35.411616,149.066971,1,1,0.87,0.87,,,
2017-02-19,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-20,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-21,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-22,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-23,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-24,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-25,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-26,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-27,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-02-28,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-01,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-02,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-03,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-03-04,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-03-05,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-03-06,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-07,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-08,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-09,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-10,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-11,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-12,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-03-13,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-14,Tuggeranong,-35.411616,149.066971,1,1,0.87,0.87,,,
2017-03-15,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-03-16,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-17,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-18,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-19,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-03-20,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-03-21,Tuggeranong,-35.411616,149.066971,1,1,0.87,0.87,,,
2017-03-22,Tuggeranong,-35.411616,149.066971,1,1,0.87,0.87,,,
2017-03-23,Tuggeranong,-35.411616,149.066971,1,1,0.87,0.87,,,
2017-03-24,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-25,Tuggeranong,-35.411616,149.066971,0,1,0.87,0.87,,,
2017-03-26,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-27,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-28,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-03-31,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-01,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-02,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-03,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-04,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-05,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-06,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-07,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-08,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-04-09,Tuggeranong,-35.411616,149.066971,1,1,0.87,0.87,,,
2017-04-10,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-11,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-12,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-13,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-14,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-15,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-16,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-17,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-18,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-19,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-20,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-21,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-04-22,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-23,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-24,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-04-25,Tuggeranong,-35.411616,149.066971,1,1,0.87,0.87,,,
2017-04-26,Tuggeranong,-35.411616,149.066971,0,1,0.87,0.87,,,
2017-04-27,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-28,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-29,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-04-30,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-01,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-02,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-03,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-04,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-05,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-06,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-07,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-08,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-09,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-10,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-11,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-12,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-13,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-14,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-05-15,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-16,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-17,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-18,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-19,Tuggeranong,-35.411616,149.066971,1,1,0.87,0.87,,,
2017-05-20,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-21,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-22,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-23,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-05-24,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-25,Tuggeranong,-35.411616,149.066971,0,1,0.87,0.87,,,
2017-05-26,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-27,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-28,Tuggeranong,-35.411616,149.066971,1,0,0.87,0.87,,,
2017-05-29,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-30,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-05-31,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-01,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-02,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-03,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-04,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-05,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-06,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-07,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-08,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-09,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-10,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-11,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-12,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-13,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-14,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-15,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-16,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-17,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-18,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-19,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-20,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-21,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
2017-06-22,Tuggeranong,-35.411616,149.066971,0,0,0.87,0.87,,,
